Date,PearClass,Price
20170714,H,"40,000"
20170714,H,"43,000"
20170714,H,"39,330"
20170714,H,"36,330"
20170714,H,"46,000"
20170714,H,"40,000"
20170714,H,"36,330"
20170714,H,"38,000"
20170714,H,"30,000"
20170714,H,"35,000"
20170714,H,"36,330"
20170714,H,"39,330"
20170714,H,"47,000"
20170714,H,"36,000"
20170714,H,"43,000"
20170714,H,"36,330"
20170714,H,"41,330"
20170714,H,"36,330"
20170714,H,"40,000"
20170714,H,"43,000"
20170714,H,"40,000"
20170714,H,"40,000"
20170714,H,"39,330"
20170714,H,"36,330"
20170714,H,"39,330"
20170714,H,"39,330"
20170714,M,"28,300"
20170713,M,"28,300"
20170713,H,"35,000"
20170713,M,"28,300"
20170713,M,"30,000"
20170713,M,"39,330"
20170713,M,"30,000"
20170713,M,"24,750"
20170713,M,"30,000"
20170713,M,"20,000"
20170713,M,"25,000"
20170713,M,"39,000"
20170713,M,"30,000"
20170713,M,"30,000"
20170713,M,"36,000"
20170713,M,"36,000"
20170713,H,"36,330"
20170713,H,"45,000"
20170713,H,"40,000"
20170713,H,"40,000"
20170713,H,"43,000"
20170713,H,"46,000"
20170713,H,"40,000"
20170713,H,"36,330"
20170713,H,"38,000"
20170713,H,"36,000"
20170713,H,"36,330"
20170713,H,"30,000"
20170713,H,"35,000"
20170713,H,"36,330"
20170713,H,"39,330"
20170713,H,"47,000"
20170713,H,"36,000"
20170713,H,"43,000"
20170713,H,"36,330"
20170713,H,"41,330"
20170713,H,"36,330"
20170713,H,"40,000"
20170713,H,"43,000"
20170713,H,"40,000"
20170713,H,"40,000"
20170713,H,"36,330"
20170713,H,"39,330"
20170713,M,"35,000"
20170712,M,"35,000"
20170712,M,"28,300"
20170712,M,"30,000"
20170712,M,"36,000"
20170712,M,"30,000"
20170712,M,"24,750"
20170712,M,"30,000"
20170712,M,"20,000"
20170712,M,"25,000"
20170712,M,"39,000"
20170712,M,"30,000"
20170712,M,"30,000"
20170712,M,"36,000"
20170712,M,"36,000"
20170712,M,"28,300"
20170712,H,"36,330"
20170712,H,"45,000"
20170712,H,"40,000"
20170712,H,"40,000"
20170712,H,"40,000"
20170712,H,"36,330"
20170712,H,"36,000"
20170712,H,"35,000"
20170712,H,"40,000"
20170712,H,"43,000"
20170712,H,"46,000"
20170712,H,"40,000"
20170712,H,"36,330"
20170712,H,"38,000"
20170712,H,"36,000"
20170712,H,"36,330"
20170712,H,"30,000"
20170712,H,"35,000"
20170712,H,"36,330"
20170712,H,"36,000"
20170712,H,"47,000"
20170712,H,"36,000"
20170712,H,"43,000"
20170712,H,"36,330"
20170712,H,"41,330"
20170712,H,"36,330"
20170712,H,"40,000"
20170712,H,"43,000"
20170711,M,"24,750"
20170711,H,"40,000"
20170711,M,"28,300"
20170711,M,"30,000"
20170711,M,"20,000"
20170711,M,"25,000"
20170711,M,"39,000"
20170711,M,"30,000"
20170711,M,"30,000"
20170711,M,"36,000"
20170711,H,"36,330"
20170711,H,"36,000"
20170711,H,"35,000"
20170711,M,"35,000"
20170711,M,"28,300"
20170711,M,"30,000"
20170711,M,"36,000"
20170711,M,"30,000"
20170711,H,"36,330"
20170711,H,"45,000"
20170711,H,"40,000"
20170711,H,"40,000"
20170711,H,"43,000"
20170711,H,"46,000"
20170711,H,"40,000"
20170711,H,"36,330"
20170711,H,"38,000"
20170711,H,"36,000"
20170711,H,"36,330"
20170711,H,"30,000"
20170711,H,"35,000"
20170711,H,"36,330"
20170711,H,"36,000"
20170711,H,"47,000"
20170711,H,"36,000"
20170711,H,"43,000"
20170711,H,"36,330"
20170711,H,"41,330"
20170711,H,"36,330"
20170711,H,"40,000"
20170711,H,"43,000"
20170711,H,"40,000"
20170711,M,"36,000"
20170710,M,"35,000"
20170710,H,"40,000"
20170710,M,"30,000"
20170710,M,"36,000"
20170710,M,"30,000"
20170710,M,"24,750"
20170710,M,"30,000"
20170710,M,"20,000"
20170710,M,"25,000"
20170710,M,"39,000"
20170710,M,"30,000"
20170710,M,"30,000"
20170710,M,"36,000"
20170710,M,"36,000"
20170710,M,"28,300"
20170710,H,"40,000"
20170710,H,"36,330"
20170710,H,"36,000"
20170710,H,"35,000"
20170710,H,"36,330"
20170710,H,"45,000"
20170710,H,"40,000"
20170710,H,"40,000"
20170710,H,"43,000"
20170710,H,"46,000"
20170710,H,"40,000"
20170710,H,"36,330"
20170710,H,"38,000"
20170710,H,"36,000"
20170710,H,"36,330"
20170710,H,"30,000"
20170710,H,"35,000"
20170710,H,"36,330"
20170710,H,"36,000"
20170710,H,"47,000"
20170710,H,"36,000"
20170710,H,"43,000"
20170710,H,"36,330"
20170710,H,"41,330"
20170710,H,"36,330"
20170710,H,"40,000"
20170710,H,"43,000"
20170710,M,"28,300"
20170709,M,"24,750"
20170709,H,"35,000"
20170709,M,"20,000"
20170709,M,"25,000"
20170709,M,"39,000"
20170709,M,"30,000"
20170709,M,"30,000"
20170709,M,"36,000"
20170709,M,"36,000"
20170709,M,"28,300"
20170709,M,"35,000"
20170709,M,"28,300"
20170709,M,"30,000"
20170709,M,"36,000"
20170709,M,"30,000"
20170709,H,"36,330"
20170709,H,"45,000"
20170709,H,"40,000"
20170709,H,"40,000"
20170709,H,"43,000"
20170709,H,"46,000"
20170709,H,"40,000"
20170709,H,"36,330"
20170709,H,"38,000"
20170709,H,"36,000"
20170709,H,"36,330"
20170709,H,"30,000"
20170709,H,"35,000"
20170709,H,"36,330"
20170709,H,"36,000"
20170709,H,"47,000"
20170709,H,"36,000"
20170709,H,"40,000"
20170709,H,"43,000"
20170709,H,"43,000"
20170709,H,"36,330"
20170709,H,"39,330"
20170709,H,"36,330"
20170709,H,"40,000"
20170709,H,"40,000"
20170709,H,"36,330"
20170709,H,"36,000"
20170709,M,"30,000"
20170708,M,"35,000"
20170708,H,"36,330"
20170708,M,"30,000"
20170708,M,"36,000"
20170708,M,"30,000"
20170708,M,"24,750"
20170708,M,"30,000"
20170708,M,"20,000"
20170708,M,"25,000"
20170708,M,"39,000"
20170708,M,"30,000"
20170708,M,"30,000"
20170708,M,"36,000"
20170708,M,"36,000"
20170708,M,"28,300"
20170708,H,"38,000"
20170708,H,"36,000"
20170708,H,"36,330"
20170708,H,"30,000"
20170708,H,"43,000"
20170708,H,"35,000"
20170708,H,"36,330"
20170708,H,"36,000"
20170708,H,"47,000"
20170708,H,"36,000"
20170708,H,"43,000"
20170708,H,"36,330"
20170708,H,"39,330"
20170708,H,"36,330"
20170708,H,"40,000"
20170708,H,"43,000"
20170708,H,"40,000"
20170708,H,"40,000"
20170708,H,"36,330"
20170708,H,"36,000"
20170708,H,"35,000"
20170708,H,"36,330"
20170708,H,"45,000"
20170708,H,"40,000"
20170708,H,"40,000"
20170708,H,"43,000"
20170708,H,"46,000"
20170708,H,"40,000"
20170708,M,"28,300"
20170707,M,"30,000"
20170707,M,"36,000"
20170707,M,"30,000"
20170707,M,"24,750"
20170707,M,"30,000"
20170707,M,"20,000"
20170707,M,"25,000"
20170707,M,"35,000"
20170707,M,"28,300"
20170707,M,"39,000"
20170707,M,"30,000"
20170707,M,"30,000"
20170707,M,"36,000"
20170707,M,"36,000"
20170707,M,"28,300"
20170707,H,"40,000"
20170707,H,"36,330"
20170707,H,"38,000"
20170707,H,"36,000"
20170707,H,"36,330"
20170707,H,"36,000"
20170707,H,"47,000"
20170707,H,"30,000"
20170707,H,"43,000"
20170707,H,"35,000"
20170707,H,"36,330"
20170707,H,"36,330"
20170707,H,"45,000"
20170707,H,"40,000"
20170707,H,"40,000"
20170707,H,"43,000"
20170707,H,"46,000"
20170707,H,"36,000"
20170707,H,"43,000"
20170707,H,"36,330"
20170707,H,"39,330"
20170707,H,"36,330"
20170707,H,"40,000"
20170707,H,"43,000"
20170707,H,"40,000"
20170707,H,"40,000"
20170707,H,"36,330"
20170707,H,"36,000"
20170707,H,"35,000"
20170706,M,"35,000"
20170706,H,"45,000"
20170706,M,"30,000"
20170706,M,"36,000"
20170706,M,"30,000"
20170706,M,"24,750"
20170706,M,"30,000"
20170706,M,"20,000"
20170706,M,"25,000"
20170706,M,"39,000"
20170706,M,"30,000"
20170706,M,"30,000"
20170706,M,"36,000"
20170706,M,"36,000"
20170706,M,"28,300"
20170706,H,"40,000"
20170706,H,"40,000"
20170706,H,"43,000"
20170706,H,"46,000"
20170706,H,"40,000"
20170706,H,"36,330"
20170706,H,"38,000"
20170706,H,"36,000"
20170706,H,"36,330"
20170706,H,"30,000"
20170706,H,"43,000"
20170706,H,"35,000"
20170706,H,"36,330"
20170706,H,"36,000"
20170706,H,"47,000"
20170706,H,"36,000"
20170706,H,"43,000"
20170706,H,"36,330"
20170706,H,"39,330"
20170706,H,"36,330"
20170706,H,"40,000"
20170706,H,"43,000"
20170706,H,"40,000"
20170706,H,"40,000"
20170706,H,"36,330"
20170706,H,"36,000"
20170706,H,"35,000"
20170706,H,"36,330"
20170706,M,"28,300"
20170705,M,"35,000"
20170705,H,"35,000"
20170705,M,"30,000"
20170705,M,"36,000"
20170705,M,"30,000"
20170705,M,"24,750"
20170705,M,"30,000"
20170705,M,"20,000"
20170705,M,"30,000"
20170705,M,"39,000"
20170705,M,"30,000"
20170705,M,"30,000"
20170705,M,"36,000"
20170705,M,"36,000"
20170705,M,"28,300"
20170705,H,"43,000"
20170705,H,"46,000"
20170705,H,"40,000"
20170705,H,"36,330"
20170705,H,"36,330"
20170705,H,"45,000"
20170705,H,"40,000"
20170705,H,"40,000"
20170705,H,"38,000"
20170705,H,"33,330"
20170705,H,"30,000"
20170705,H,"43,000"
20170705,H,"40,000"
20170705,H,"36,330"
20170705,H,"36,000"
20170705,H,"47,000"
20170705,H,"36,000"
20170705,H,"43,000"
20170705,H,"36,330"
20170705,H,"39,330"
20170705,H,"36,330"
20170705,H,"40,000"
20170705,H,"43,000"
20170705,H,"40,000"
20170705,H,"40,000"
20170705,H,"36,330"
20170705,H,"36,000"
20170705,M,"28,300"
20170704,M,"35,000"
20170704,H,"43,000"
20170704,M,"30,000"
20170704,M,"36,000"
20170704,M,"30,000"
20170704,M,"24,750"
20170704,M,"30,000"
20170704,M,"20,000"
20170704,M,"30,000"
20170704,M,"37,000"
20170704,M,"30,000"
20170704,M,"30,000"
20170704,M,"36,000"
20170704,M,"36,000"
20170704,M,"28,300"
20170704,H,"40,000"
20170704,H,"36,330"
20170704,H,"36,000"
20170704,H,"45,000"
20170704,H,"36,000"
20170704,H,"43,000"
20170704,H,"36,330"
20170704,H,"39,330"
20170704,H,"36,330"
20170704,H,"40,000"
20170704,H,"43,000"
20170704,H,"40,000"
20170704,H,"40,000"
20170704,H,"36,330"
20170704,H,"36,000"
20170704,H,"35,000"
20170704,H,"36,330"
20170704,H,"45,000"
20170704,H,"40,000"
20170704,H,"40,000"
20170704,H,"43,000"
20170704,H,"46,000"
20170704,H,"40,000"
20170704,H,"36,330"
20170704,H,"38,000"
20170704,H,"33,330"
20170704,H,"30,000"
20170704,M,"28,300"
20170703,M,"35,000"
20170703,H,"40,000"
20170703,M,"30,000"
20170703,M,"36,000"
20170703,M,"30,000"
20170703,M,"30,000"
20170703,M,"36,000"
20170703,M,"36,000"
20170703,M,"28,300"
20170703,M,"24,750"
20170703,M,"30,000"
20170703,M,"20,000"
20170703,M,"30,000"
20170703,M,"37,000"
20170703,M,"30,000"
20170703,H,"36,330"
20170703,H,"45,000"
20170703,H,"40,000"
20170703,H,"40,000"
20170703,H,"43,000"
20170703,H,"46,000"
20170703,H,"40,000"
20170703,H,"36,330"
20170703,H,"38,000"
20170703,H,"33,330"
20170703,H,"43,000"
20170703,H,"40,000"
20170703,H,"40,000"
20170703,H,"36,330"
20170703,H,"36,000"
20170703,H,"35,000"
20170703,H,"30,000"
20170703,H,"43,000"
20170703,H,"40,000"
20170703,H,"36,330"
20170703,H,"36,000"
20170703,H,"45,000"
20170703,H,"36,000"
20170703,H,"43,000"
20170703,H,"36,330"
20170703,H,"39,330"
20170703,H,"36,330"
20170703,M,"28,300"
20170702,M,"36,000"
20170702,H,"36,330"
20170702,M,"35,000"
20170702,M,"28,300"
20170702,M,"30,000"
20170702,M,"36,000"
20170702,M,"30,000"
20170702,M,"24,750"
20170702,M,"30,000"
20170702,M,"20,000"
20170702,M,"30,000"
20170702,M,"37,000"
20170702,M,"30,000"
20170702,M,"30,000"
20170702,M,"36,000"
20170702,H,"40,000"
20170702,H,"36,330"
20170702,H,"36,000"
20170702,H,"35,000"
20170702,H,"38,000"
20170702,H,"36,330"
20170702,H,"30,000"
20170702,H,"43,000"
20170702,H,"40,000"
20170702,H,"36,330"
20170702,H,"36,000"
20170702,H,"45,000"
20170702,H,"36,000"
20170702,H,"43,000"
20170702,H,"36,330"
20170702,H,"39,330"
20170702,H,"36,330"
20170702,H,"40,000"
20170702,H,"43,000"
20170702,H,"40,000"
20170702,H,"36,330"
20170702,H,"45,000"
20170702,H,"40,000"
20170702,H,"40,000"
20170702,H,"43,000"
20170702,H,"46,000"
20170702,H,"40,000"
20170702,M,"28,300"
20170701,M,"35,000"
20170701,H,"35,000"
20170701,M,"30,000"
20170701,M,"36,000"
20170701,M,"30,000"
20170701,M,"24,750"
20170701,M,"30,000"
20170701,M,"20,000"
20170701,M,"30,000"
20170701,M,"37,000"
20170701,M,"30,000"
20170701,M,"30,000"
20170701,M,"36,000"
20170701,M,"36,000"
20170701,M,"28,300"
20170701,H,"36,330"
20170701,H,"45,000"
20170701,H,"40,000"
20170701,H,"40,000"
20170701,H,"43,000"
20170701,H,"46,000"
20170701,H,"40,000"
20170701,H,"36,330"
20170701,H,"38,000"
20170701,H,"36,330"
20170701,H,"30,000"
20170701,H,"43,000"
20170701,H,"40,000"
20170701,H,"36,330"
20170701,H,"36,000"
20170701,H,"45,000"
20170701,H,"36,000"
20170701,H,"43,000"
20170701,H,"36,330"
20170701,H,"39,330"
20170701,H,"36,330"
20170701,H,"40,000"
20170701,H,"43,000"
20170701,H,"40,000"
20170701,H,"40,000"
20170701,H,"36,330"
20170701,H,"36,000"
20170701,M,"28,300"
20170630,H,"36,330"
20170630,M,"28,300"
20170630,H,"40,000"
20170630,H,"40,000"
20170630,H,"43,000"
20170630,H,"46,000"
20170630,H,"40,000"
20170630,H,"36,330"
20170630,H,"38,000"
20170630,H,"36,330"
20170630,H,"30,000"
20170630,H,"43,000"
20170630,H,"40,000"
20170630,H,"36,330"
20170630,H,"36,000"
20170630,H,"45,000"
20170630,H,"36,330"
20170630,H,"40,000"
20170630,H,"43,000"
20170630,H,"40,000"
20170630,H,"40,000"
20170630,H,"36,330"
20170630,H,"36,000"
20170630,H,"35,000"
20170630,H,"36,000"
20170630,H,"43,000"
20170630,H,"36,330"
20170630,H,"39,330"
20170630,M,"35,000"
20170630,M,"28,300"
20170630,M,"30,000"
20170630,M,"36,000"
20170630,M,"30,000"
20170630,M,"24,750"
20170630,M,"30,000"
20170630,M,"20,000"
20170630,M,"30,000"
20170630,M,"37,000"
20170630,M,"30,000"
20170630,M,"30,000"
20170630,M,"36,000"
20170630,M,"36,000"
20170630,H,"45,000"
20170629,M,"30,000"
20170629,H,"46,000"
20170629,M,"22,500"
20170629,M,"30,000"
20170629,M,"24,750"
20170629,M,"30,000"
20170629,M,"35,000"
20170629,M,"28,300"
20170629,M,"20,000"
20170629,M,"30,000"
20170629,M,"37,000"
20170629,M,"30,000"
20170629,M,"30,000"
20170629,M,"36,000"
20170629,M,"36,000"
20170629,M,"28,300"
20170629,H,"40,000"
20170629,H,"43,000"
20170629,H,"40,000"
20170629,H,"40,000"
20170629,H,"36,330"
20170629,H,"36,000"
20170629,H,"35,000"
20170629,H,"40,000"
20170629,H,"36,330"
20170629,H,"38,000"
20170629,H,"36,330"
20170629,H,"30,000"
20170629,H,"43,000"
20170629,H,"40,000"
20170629,H,"36,330"
20170629,H,"36,000"
20170629,H,"45,000"
20170629,H,"36,000"
20170629,H,"43,000"
20170629,H,"36,330"
20170629,H,"39,330"
20170629,H,"36,330"
20170629,H,"36,330"
20170629,H,"45,000"
20170629,H,"40,000"
20170629,H,"40,000"
20170629,H,"43,000"
20170629,M,"36,000"
20170628,M,"24,750"
20170628,H,"35,000"
20170628,M,"20,000"
20170628,M,"30,000"
20170628,M,"37,000"
20170628,M,"28,000"
20170628,M,"30,000"
20170628,M,"33,260"
20170628,M,"33,270"
20170628,M,"28,300"
20170628,M,"35,000"
20170628,M,"28,300"
20170628,M,"30,000"
20170628,M,"33,270"
20170628,M,"22,500"
20170628,M,"30,000"
20170628,H,"38,000"
20170628,H,"36,330"
20170628,H,"30,000"
20170628,H,"43,000"
20170628,H,"36,330"
20170628,H,"45,000"
20170628,H,"40,000"
20170628,H,"40,000"
20170628,H,"43,000"
20170628,H,"46,000"
20170628,H,"40,000"
20170628,H,"36,330"
20170628,H,"40,000"
20170628,H,"36,330"
20170628,H,"33,270"
20170628,H,"45,000"
20170628,H,"33,270"
20170628,H,"43,000"
20170628,H,"36,330"
20170628,H,"39,330"
20170628,H,"36,330"
20170628,H,"33,000"
20170628,H,"43,000"
20170628,H,"40,000"
20170628,H,"40,000"
20170628,H,"36,330"
20170628,H,"33,260"
20170628,M,"30,000"
20170627,M,"35,000"
20170627,H,"35,000"
20170627,M,"30,000"
20170627,M,"33,270"
20170627,M,"22,500"
20170627,M,"30,000"
20170627,M,"24,750"
20170627,M,"30,000"
20170627,M,"20,000"
20170627,M,"30,000"
20170627,M,"37,000"
20170627,M,"28,000"
20170627,M,"30,000"
20170627,M,"33,260"
20170627,M,"28,300"
20170627,H,"36,330"
20170627,H,"45,000"
20170627,H,"40,000"
20170627,H,"40,000"
20170627,H,"43,000"
20170627,H,"46,000"
20170627,H,"40,000"
20170627,H,"36,330"
20170627,H,"38,000"
20170627,H,"36,330"
20170627,H,"30,000"
20170627,H,"43,000"
20170627,H,"40,000"
20170627,H,"36,330"
20170627,H,"33,270"
20170627,H,"45,000"
20170627,H,"33,270"
20170627,H,"43,000"
20170627,H,"36,330"
20170627,H,"39,330"
20170627,H,"36,330"
20170627,H,"33,000"
20170627,H,"43,000"
20170627,H,"40,000"
20170627,H,"40,000"
20170627,H,"36,330"
20170627,M,"28,300"
20170626,M,"35,000"
20170626,H,"40,000"
20170626,M,"30,000"
20170626,M,"22,500"
20170626,M,"30,000"
20170626,M,"24,750"
20170626,M,"30,000"
20170626,M,"20,000"
20170626,M,"30,000"
20170626,M,"34,000"
20170626,M,"28,000"
20170626,M,"30,000"
20170626,M,"28,300"
20170626,H,"36,330"
20170626,H,"40,000"
20170626,H,"36,330"
20170626,H,"35,000"
20170626,H,"45,000"
20170626,H,"40,000"
20170626,H,"40,000"
20170626,H,"43,000"
20170626,H,"46,000"
20170626,H,"40,000"
20170626,H,"36,330"
20170626,H,"38,000"
20170626,H,"36,330"
20170626,H,"30,000"
20170626,H,"43,000"
20170626,H,"40,000"
20170626,H,"36,330"
20170626,H,"33,270"
20170626,H,"42,000"
20170626,H,"43,000"
20170626,H,"36,330"
20170626,H,"39,330"
20170626,H,"36,330"
20170626,H,"33,000"
20170626,H,"43,000"
20170626,M,"28,300"
20170625,M,"28,300"
20170625,H,"40,000"
20170625,M,"22,500"
20170625,M,"30,000"
20170625,M,"24,750"
20170625,M,"29,000"
20170625,M,"20,000"
20170625,M,"30,000"
20170625,M,"34,000"
20170625,M,"28,000"
20170625,M,"30,000"
20170625,M,"28,300"
20170625,M,"35,000"
20170625,H,"36,330"
20170625,H,"37,000"
20170625,H,"36,330"
20170625,H,"30,000"
20170625,H,"40,000"
20170625,H,"40,000"
20170625,H,"36,330"
20170625,H,"35,000"
20170625,H,"36,330"
20170625,H,"45,000"
20170625,H,"40,000"
20170625,H,"40,000"
20170625,H,"43,000"
20170625,H,"46,000"
20170625,H,"40,000"
20170625,H,"36,330"
20170625,H,"42,000"
20170625,H,"43,000"
20170625,H,"36,330"
20170625,H,"39,330"
20170625,H,"36,330"
20170625,H,"33,000"
20170625,H,"43,000"
20170625,M,"30,000"
20170624,M,"30,000"
20170624,M,"34,000"
20170624,M,"28,000"
20170624,M,"30,000"
20170624,M,"24,750"
20170624,M,"29,000"
20170624,M,"20,000"
20170624,M,"35,000"
20170624,M,"28,300"
20170624,M,"30,000"
20170624,M,"16,630"
20170624,M,"22,500"
20170624,M,"13,500"
20170624,M,"30,000"
20170624,M,"16,600"
20170624,M,"16,630"
20170624,M,"28,300"
20170624,H,"36,330"
20170624,H,"37,000"
20170624,H,"36,330"
20170624,H,"30,000"
20170624,H,"40,000"
20170624,H,"36,330"
20170624,H,"42,000"
20170624,H,"43,000"
20170624,H,"36,330"
20170624,H,"39,330"
20170624,H,"36,330"
20170624,H,"33,000"
20170624,H,"43,000"
20170624,H,"40,000"
20170624,H,"40,000"
20170624,H,"36,330"
20170624,H,"35,000"
20170624,H,"36,330"
20170624,H,"45,000"
20170624,H,"40,000"
20170624,H,"40,000"
20170624,H,"43,000"
20170624,H,"46,000"
20170624,H,"40,000"
20170623,M,"35,000"
20170623,H,"35,000"
20170623,M,"30,000"
20170623,M,"16,630"
20170623,M,"22,500"
20170623,M,"30,000"
20170623,M,"24,750"
20170623,M,"29,000"
20170623,M,"20,000"
20170623,M,"30,000"
20170623,M,"34,000"
20170623,M,"28,000"
20170623,M,"13,500"
20170623,M,"30,000"
20170623,M,"16,600"
20170623,M,"16,630"
20170623,M,"28,300"
20170623,H,"46,000"
20170623,H,"40,000"
20170623,H,"36,330"
20170623,H,"37,000"
20170623,H,"36,330"
20170623,H,"45,000"
20170623,H,"40,000"
20170623,H,"40,000"
20170623,H,"43,000"
20170623,H,"36,330"
20170623,H,"30,000"
20170623,H,"40,000"
20170623,H,"36,330"
20170623,H,"42,000"
20170623,H,"43,000"
20170623,H,"36,330"
20170623,H,"39,330"
20170623,H,"36,330"
20170623,H,"33,000"
20170623,H,"43,000"
20170623,H,"40,000"
20170623,H,"40,000"
20170623,H,"36,330"
20170623,M,"28,300"
20170622,M,"35,000"
20170622,H,"35,000"
20170622,M,"30,000"
20170622,M,"16,630"
20170622,M,"20,830"
20170622,M,"30,000"
20170622,M,"24,750"
20170622,M,"29,000"
20170622,M,"20,000"
20170622,M,"30,000"
20170622,M,"34,000"
20170622,M,"28,000"
20170622,M,"13,500"
20170622,M,"30,000"
20170622,M,"16,600"
20170622,M,"16,630"
20170622,M,"28,300"
20170622,H,"39,330"
20170622,H,"36,330"
20170622,H,"33,000"
20170622,H,"43,000"
20170622,H,"40,000"
20170622,H,"36,330"
20170622,H,"45,000"
20170622,H,"40,000"
20170622,H,"40,000"
20170622,H,"43,000"
20170622,H,"43,330"
20170622,H,"40,000"
20170622,H,"36,330"
20170622,H,"37,000"
20170622,H,"36,330"
20170622,H,"30,000"
20170622,H,"40,000"
20170622,H,"36,330"
20170622,H,"42,000"
20170622,H,"43,000"
20170622,H,"36,330"
20170622,H,"42,600"
20170622,H,"40,000"
20170622,H,"36,330"
20170622,M,"28,300"
20170621,M,"30,000"
20170621,H,"36,000"
20170621,M,"27,000"
20170621,M,"20,000"
20170621,M,"30,000"
20170621,M,"32,000"
20170621,M,"28,000"
20170621,M,"13,500"
20170621,M,"30,000"
20170621,M,"16,600"
20170621,M,"16,630"
20170621,M,"28,300"
20170621,M,"35,000"
20170621,M,"28,300"
20170621,M,"30,000"
20170621,M,"16,630"
20170621,M,"20,830"
20170621,H,"33,300"
20170621,H,"33,000"
20170621,H,"43,000"
20170621,H,"40,000"
20170621,H,"42,600"
20170621,H,"40,000"
20170621,H,"33,300"
20170621,H,"35,000"
20170621,H,"33,300"
20170621,H,"45,000"
20170621,H,"40,000"
20170621,H,"40,000"
20170621,H,"43,000"
20170621,H,"43,330"
20170621,H,"40,000"
20170621,H,"33,300"
20170621,H,"35,000"
20170621,H,"33,300"
20170621,H,"30,000"
20170621,H,"40,000"
20170621,H,"33,300"
20170621,H,"40,000"
20170621,H,"43,000"
20170621,H,"33,330"
20170621,M,"24,750"
20170620,M,"30,000"
20170620,H,"45,000"
20170620,M,"28,000"
20170620,M,"13,500"
20170620,M,"30,000"
20170620,M,"16,600"
20170620,M,"16,630"
20170620,M,"35,000"
20170620,M,"23,300"
20170620,M,"27,500"
20170620,M,"16,630"
20170620,M,"20,830"
20170620,M,"27,000"
20170620,M,"24,750"
20170620,M,"25,000"
20170620,M,"20,000"
20170620,M,"28,300"
20170620,H,"36,600"
20170620,H,"35,000"
20170620,H,"43,000"
20170620,H,"43,330"
20170620,H,"35,000"
20170620,H,"36,000"
20170620,H,"33,300"
20170620,H,"33,000"
20170620,H,"43,000"
20170620,H,"33,300"
20170620,H,"33,000"
20170620,H,"33,300"
20170620,H,"30,000"
20170620,H,"40,000"
20170620,H,"33,300"
20170620,H,"40,000"
20170620,H,"43,000"
20170620,H,"33,330"
20170620,H,"40,000"
20170620,H,"42,600"
20170620,H,"40,000"
20170620,H,"33,300"
20170620,H,"35,000"
20170620,H,"33,300"
20170620,M,"32,000"
20170619,M,"35,000"
20170619,H,"36,600"
20170619,M,"27,500"
20170619,M,"16,630"
20170619,M,"20,830"
20170619,M,"27,000"
20170619,M,"24,750"
20170619,M,"25,000"
20170619,M,"20,000"
20170619,M,"30,000"
20170619,M,"32,000"
20170619,M,"28,000"
20170619,M,"13,500"
20170619,M,"30,000"
20170619,M,"16,600"
20170619,M,"16,630"
20170619,M,"28,300"
20170619,H,"43,330"
20170619,H,"35,000"
20170619,H,"33,300"
20170619,H,"33,000"
20170619,H,"33,300"
20170619,H,"30,000"
20170619,H,"40,000"
20170619,H,"33,300"
20170619,H,"40,000"
20170619,H,"43,000"
20170619,H,"33,330"
20170619,H,"36,000"
20170619,H,"33,300"
20170619,H,"33,000"
20170619,H,"43,000"
20170619,H,"33,300"
20170619,H,"42,600"
20170619,H,"40,000"
20170619,H,"33,300"
20170619,H,"35,000"
20170619,H,"35,000"
